Column_1,Column_2,Column_3,Column_4,Column_5
406.67793390968023,1403.8763071703095,1925.8314131094542,1756.423090292679,2132.3621155404744
1218.5459708188632,912.6087368854649,758.563807866956,167.07450377243475,2221.381110678144
571.3022829180472,105.05635704837995,1581.673470037913,1979.8144100866273,3064.2446181691234
204.87015652433075,146.25339142710177,1226.2129413804928,181.54570619165713,408.5212200502243
1565.7626666238496,321.1468659933264,557.0901408887133,639.6854964130044,3023.809093269423
853.651932829566,291.61379683182105,2733.768537626575,1553.698018944245,2673.299447416279
630.170621354461,122.50505085432383,320.3074257184312,2078.651231636749,1993.0006718612362
810.4225137896303,1257.9832904372,2347.8110417776434,1409.9369384359647,3370.7243995436493
533.1111467825832,725.8504923328491,59.99701990066405,2146.817837684542,3418.93233040009
416.1741501880973,1078.226142494415,1293.8793634072924,1415.278006464789,1918.6808782028254
58.31254287331137,1284.7025999688035,371.2305363706461,1051.6260002134281,4696.83485392608
384.993940775356,168.5108712715858,29.90189174498915,1023.0042144475516,197.27451583475093
1479.1634500193252,957.5441293625214,1773.3578753621712,326.3693631451383,1687.1900204808935
180.88000673556112,656.9726810789532,1101.4381933652867,2049.126033141168,1395.5215685728115
215.37230017255055,923.642711315215,2400.362665618293,1186.6684609061713,3370.9780985303773
784.3086641284816,968.8791737707874,3055.5201267912653,773.3550893935802,2817.8110138476377
1783.1468843301332,549.3765343496378,696.8945125847206,1104.350102931722,835.5601306945653
1029.3319336126335,1053.160681174278,1562.524531519306,1936.9196733362994,2767.0590277875835
198.3251419724022,1608.0294979659143,1065.0807255668658,615.4348088003078,354.9378041820584
120.51028082034865,841.7403762616551,1988.7623604545101,2330.058030017411,1783.768507509228
808.8170551506556,201.8145802827506,522.5044613739452,286.3175321370737,2826.698977475688
1195.0332200492905,281.8811042741797,673.3636700589775,616.1378715319073,5.426414713170982
926.3707588560779,324.7251179544687,1382.5909053831451,3530.789476393599,897.929372522077
519.2726602752608,1923.1000479067657,2322.0073787739584,1327.9475520432936,2309.3114525121136
759.7548542966153,1004.3991245018735,145.5712585472988,1277.8996528096322,72.50498858738874
205.877105636994,96.17311882853797,1789.650488413874,1461.9113072086666,2412.155400828881
538.6691901364256,476.2032574031564,1560.2990347495515,259.52393939531595,1655.0790606023052
298.3034922255676,1562.5561117720902,475.90183676231817,1632.3564181042295,1136.667304116502
97.71758099826047,811.8077990701014,316.0524428587404,769.4291511263862,5768.789153527667
386.3671482593397,4.556833909596995,111.12065283395022,1981.7358370200172,3720.8134492380123
346.52582858887513,1144.3262695414098,654.0617824880185,134.26567435080318,1033.986193907929
390.01595235909156,1103.3095168016027,1107.2318674249136,2394.4782937002537,2576.2228743078267
591.1044999741556,1373.6330347639048,493.33584038769845,3333.664553273305,4447.196109665683
1474.9909442041364,215.28896322803917,2443.744511651943,1266.7041997293716,1774.3236296853063
134.61239277039564,135.9332689692817,888.3336268694537,198.58402773508448,2254.438287839506
495.24457582030857,1161.0371339880796,354.3595904789986,2702.406235677933,739.5253320632236
665.1124311805164,273.4608617242433,685.356402630105,68.80604740193448,760.4698074288683
609.2244959401647,1176.6841453676705,915.3665691904241,290.392030812275,2103.518425204458
741.0538482025509,777.3204589534429,655.0437506853674,915.9659498481609,2105.1704057098577
630.2608130980909,954.7584982673364,154.58042443346835,333.04640694855544,3745.489085551974
183.09129815304436,1088.6184620979209,2200.8111686608486,261.2341923227356,3880.5067637993425
874.9534016207051,317.26705945692277,1527.9669110968448,3332.4527076425775,2867.2164516726416
878.6710030095173,530.930333266777,1667.9432450163988,861.9296237806611,4689.671823346721
200.45458022287485,462.3485878282342,210.33239166807385,420.34465282505516,4001.194923547369
440.6909238185256,1106.0124079106129,618.9552379277844,949.3286376289481,3735.3829122275583
973.1156370547952,44.21825507996142,942.7769842531372,504.2076105119657,3657.5449935664965
890.6363885091984,56.14740706603201,322.8762361806482,912.2570077040027,1783.1829870676713
233.08833984282782,505.2875257793988,1100.5279094860716,583.9529048575687,6168.03495919836
78.70484999798414,42.72273239686145,425.43833852898786,346.79270822263186,1670.306369631379
1165.2116526696448,923.540980579381,203.34380011264508,1847.9386070246076,97.76791615885824
544.904146362991,597.4035455960033,2173.5403502285294,2265.3902865268788,4884.474368090071
46.45290993822413,1421.6380776820426,1670.4765355680538,841.4296781539831,665.8654003932965
650.0883469827446,443.3322565116461,1904.2002164325359,612.8044801156246,1128.4345969466776
280.747868677456,1195.6138368717188,1486.0072436981702,894.7337730020424,403.19473715405576
721.5919584243603,320.4465839942182,1049.0609697047396,2685.08287219956,474.723211376574
462.72102649513516,303.58626173798626,811.821777610549,1593.8806105661397,3477.6458929436344
1586.530846402675,407.661716634325,1599.4476607308927,1596.3027156182295,3082.0126656454972
1171.4893816632925,959.8001201366508,492.2525596022869,1037.18005838083,444.64329189456066
617.8953121505857,1093.803315102177,591.2926824096029,1056.8093057674832,1925.8839248590427
299.9915109440683,60.448856536134,189.32958971463174,256.09773505274893,1096.2995329738399
1124.0978635218646,298.2654717202524,351.03530458935546,3852.352462627336,324.03401812850973
202.78934838628393,1793.933764173515,2195.871619985387,1253.063637084908,3323.233148765395
1323.0992041843451,604.0783858459718,1158.802602182864,396.5301010386889,499.13701976902473
110.73777975605505,34.72220004313024,1752.8587843083105,841.1006993092975,654.719597813809
421.557209737238,528.4861576058249,490.23106130923895,569.4561825404331,533.7529362745407
990.8631966670614,1191.916799163542,1538.0587919779373,489.29131360982143,2823.3142838677977
1232.2524896427972,124.47745040969498,496.9251902657154,807.3972051762255,1424.518103535142
444.6816289645959,483.5825167143148,781.1201714481936,628.5398101479124,1963.453691621458
278.6832080646588,501.96888675765564,1137.2834006015055,2688.554404475217,2543.817499187111
1001.1428727085869,1214.246226990151,341.3033725033936,1139.035098532577,3731.865588621389
63.7244708181259,217.6567841968369,339.5095611079478,1031.0241430523301,4279.829417521425
1237.1432083931998,499.8162565651814,2372.6421635020038,1743.86180710714,2400.646093562989
258.53265323437995,286.256854650256,99.25063606962188,769.9073922942595,1169.872844520736
656.6942911449019,41.0544149911577,654.7741960974157,1003.6074780494621,4636.551386146315
1464.8074066269915,246.68866123713116,303.638171823984,959.7610200834424,1836.9534587899332
754.4270860754895,795.6193777610181,1596.938875499434,600.2435575734481,1041.953358205445
57.81805515496004,1410.709246154234,1409.3654738332384,1826.1959115903148,496.3540629850448
674.2625970511056,270.4148415972627,245.2587901633423,204.92674266416665,2488.8606576990805
692.2837504612258,909.3742889183459,2349.380975241073,2668.4076506686165,3342.3449188655745
56.50306363815596,584.2766123266537,452.37215511023345,717.4791490887217,3368.9499297686434
354.9848730637282,165.5403463906164,188.07284264397936,802.9996303594336,3188.00085816975
735.4007387990954,1435.7203406272445,118.57043027241188,1111.667122315238,2118.2533318292185
840.0548091452442,712.7353834093375,27.82511351342667,2970.9193659268544,343.12889515765187
124.0079135340072,613.9536778908827,1445.949413295282,461.1161768018319,1755.7175230989853
459.86788556337996,690.5192790316285,656.795867669816,3549.5238084013095,1723.3535039395533
611.8591106345444,575.2666675470781,2369.217299762649,1258.4744461156556,665.2690214611896
237.5496281949929,565.2926366734126,539.2730128429112,901.1809447007066,327.80001011812857
763.088687501752,309.4259330729705,141.60919833119902,2864.9099674118975,1774.899339275556
85.92966845204694,1161.4833322656632,1364.2016894979538,3501.202328885364,1158.5245619445473
443.2963576405985,136.11861345891532,806.6782554270239,693.1218539680654,2123.418511874045
622.0600941308353,1678.4702656102181,688.5756707944695,1827.7239127085807,395.90215928286597
725.3674295365191,1068.6481749277787,238.37974763252777,1775.4917313383805,433.95595501549195
316.6743430243155,942.3739691878756,1905.4868426441428,2439.3685604220586,3214.96291112054
476.6234839618057,65.48136283167112,1310.4834452579423,1059.5228312849508,134.30886742190867
456.29088778800156,322.01534007733693,653.7717633943777,618.5845146658767,3758.3932398578895
561.6646103506191,1246.48278958833,2177.9821827058927,574.3665493521102,3336.278055388577
232.99674558658504,1746.156626516706,715.65484487908,643.8262288318917,3447.1279297489777
552.6658715462976,448.0470476027584,638.2585748306674,1591.4877046948511,3693.491023399345
452.280268568791,447.10868321960703,887.8043120961044,1704.8138283789274,2314.766319565409
438.88930619032294,1746.5674853894448,369.2190502314598,1395.1119038932377,1865.5118729458254
60.13480076163949,204.60817148419162,1748.6580841246264,2049.141544534215,4595.029497956784
352.68699533968703,930.14842652205,1195.1887655463718,1259.7913488807408,1428.0686885802263
231.979831845328,503.68994786821776,2105.4145057802784,1544.3696334225976,1276.292827610868
275.16625179584616,256.777096270038,861.4325688218175,595.3315470366009,613.362430775312
490.40484247062136,535.927421374642,1423.8386059674183,1574.0439166282133,1171.6350022720328
998.0973463491109,286.38339143600297,1208.7346104585592,4801.402607790477,1445.5946389382552
488.42065584087123,737.5477112270759,1902.9795849634052,837.0338190747071,439.5031930500472
412.5811979957233,186.29053152918712,562.7859628310089,1326.967405444075,287.0199473286684
809.9772683341387,804.3123545718283,270.2736388626624,1985.9842677332406,932.6548497678419
1034.9543766753884,199.5655535583488,4.644109503212788,959.1903920796193,759.8944972388016
536.8112547330725,370.5378424761044,832.1359422203878,445.2224118239444,336.7087284335238
1248.8595189807702,395.96347700338384,626.4486573221642,1400.94388356623,2267.9247847776614
220.01857461917118,51.03696930500265,3190.235856062317,295.6150676818248,191.98345508181376
405.46066898800035,660.8984281208304,263.27763825177357,2862.2665617237576,209.79382336293426
355.1741366712307,417.8820582659069,345.30554245148363,994.6534877308897,1851.6506394338662
92.68080451303888,1261.947086518587,1372.3124064714114,785.492157842606,1758.8237559854017
1052.4084679583102,687.6241500065373,2118.233033807915,1125.0193568011982,3016.5658342643524
66.90417483815077,155.32666630057662,2148.3756564169425,3028.29600580174,2573.4920026356076
1043.569498903534,1936.8844624395324,830.2397358600439,3381.803063081229,259.6260765646234
256.0882809984413,120.62262800934306,425.02706471116045,1778.4245756732084,315.4735817508421
959.4484783203499,743.1092167202335,2301.23384538854,487.15859917394084,903.6773721962685
388.1031073286819,358.9763530336982,1054.6480192506876,345.7224207625598,1394.9996575339076
210.20721967666083,805.5329075536097,1305.4899615770046,1448.3243272737927,28.07203066236249
1206.6133437927076,335.10744171390104,571.5342897958427,1521.2586527923552,3879.69962022347
414.3335658016867,622.3554594165738,1569.0601029217075,2448.6703681244953,1307.6580146447661
221.8586228384627,1084.5620364257363,399.2717455599509,3812.4412597778837,1667.069882735942
979.9903063802478,430.78590731729173,1179.6382316193917,3668.501304468218,1704.78627242732
254.71227219807687,693.6123096855823,737.293817405412,1606.6850943549136,689.5728124317333
464.4656117998151,418.76825675931,1929.7797567595208,899.5154333413483,1974.2077923852187
545.338544163553,940.4417481300012,1106.2525528426413,884.3895484815938,2915.320892003629
594.8355602000466,402.21597481773034,8.489906867472543,396.70806159588886,2756.551509536657
1241.255938820777,345.51056792140184,174.6772648880716,1141.7706582139963,4769.249089040112
156.80156811097973,693.5812110431862,871.9762276660024,4581.126887623538,392.25876379310597
508.6409871979078,38.85727434720636,2276.275920236437,966.313405296973,904.9845945231181
1076.0395953141572,1420.6405630310999,381.2845114262612,1124.3030526499326,1911.6228539216713
1430.2768776636462,486.0621827733034,2663.6335308762173,1425.87102399516,2350.5907993989404
884.7184559434069,324.4496461430337,544.44593311777,2778.7076210395717,662.0965293118325
379.8753006390003,596.161623246483,625.8420352866927,1099.191094107277,351.0707980686575
1207.639614688526,948.9358655545,1711.9266055675446,932.7795278582227,2808.7983971357817
910.5861812654296,973.9889820397996,886.5032944204022,606.0094337531418,682.2513558978941
497.93964615417514,939.7255700536772,1581.9493767996569,1706.952908491928,469.5382060358951
611.7112024915115,24.805144388262022,985.0807337746468,1654.3032027109007,803.8096311719089
1052.173400385408,1152.2337909813127,26.134608094092833,1293.2610847327235,49.660758237859554
1174.108565033335,157.23657458944132,3275.8868270735998,1013.9736682873737,1676.384226376684
800.8201405968177,1131.7657203897377,1788.8783539607812,890.6266751947752,846.6900372361735
65.47449969072659,754.790988455766,630.4413900640042,2541.1382827384564,1386.7374083726615
543.4586240699533,285.45709701535947,3412.511446411332,1091.9952393376552,3755.0411288871755
373.1746296921817,1416.4481582107026,1255.4722634484801,2150.583784340546,1202.6089867659218
793.2696144341827,803.4336183824842,355.0015317991471,1048.5172349982527,280.4587070541434
1004.5582973304897,856.6317263431164,813.5701981071915,2503.6054664050557,4220.907792917525
136.90879280088205,728.7264514976808,194.13109118033108,3460.6009869385375,4930.408292035702
1044.2992045568017,904.5461960912667,755.108891419548,1897.6741932238594,808.7399861066591
1087.0628141041843,1288.1453032489783,1122.9837190281025,460.02770863988235,6256.377807593393
161.4137179168007,1401.556208608296,435.01863768236063,434.530289039447,441.05069143626145
209.41324178777242,645.5446495296246,1510.8082734866523,1864.0604406611578,1354.1932317898522
558.3959626772215,282.7264794064958,1438.8326199944756,658.2300589867335,1034.6868850138274
240.67079850261155,982.9709813414285,1961.959739792202,2323.487541233423,889.5273484773156
114.72315813452272,582.5411080417921,555.4995117725621,3498.690180512916,3130.4503061876762
284.9087954212879,2.26682906089544,1389.447660603365,937.0774169020209,2170.2292206779684
219.87000804332067,197.62507468726508,507.21463988921494,757.7790210885589,2568.426126941021
254.6552293611697,1072.013363318656,2163.4656713613963,2054.7995393309843,4963.179121800771
1166.96929954992,1406.7929249490155,1763.6577055927164,1712.742769354852,1535.558631443382
187.35684790742823,1290.7968846086096,653.489329867236,327.4949381091069,2201.8954579013866
214.91676713546562,686.4438045057626,911.2441530901995,983.524179268343,1687.7386835567895
749.3972240838907,1624.5773861031128,201.19605650663428,169.47349064912373,904.7497166328226
896.5372639940023,540.4844188358206,1445.1014376752453,339.4109476420178,508.9452971164817
1156.328854569327,431.02407257487766,131.85930409226194,1982.3300552526166,178.07080214801738
401.0392342426526,408.56666735764014,1298.1032665762089,2950.450785103561,1549.5405954645237
852.33304287153,681.7991135789606,245.18239866866523,214.34468823055474,2780.678353026828
513.9897610279967,189.08680356882743,2158.7150231118735,388.13189045321326,237.70533254791417
794.0668997933341,1641.6042101231103,546.7829173856265,126.68722382382181,629.3101457384756
1033.32076651713,982.9099850671738,791.4035509836165,503.94788121382896,2691.2665722420393
34.16377044626503,359.25756256032537,1012.5478845848394,573.7584344803464,2636.757268753868
865.0561039810292,205.20038685285957,2420.46503832548,2186.2198670675084,333.8111070149153
232.0502382061706,1908.6806763873494,1203.1978946285178,1304.590264631023,179.01048550873472
413.8447620478578,339.9793049066356,916.9829656625125,1526.6572397010648,3324.50337026737
661.500989825176,740.8310734134271,212.6893768127512,3438.363447666872,150.7517945438755
9.999036896938012,25.3372765384385,115.24486586009775,2372.8192617432182,3572.274177301445
791.6180935802251,1322.2296150709515,752.8090863383385,569.0448652612154,316.85235199535634
540.6511588662685,544.5098557780547,473.1979344568561,897.1276759658975,1966.5747582581077
537.7370469394847,85.23123571188565,1058.3838014270875,2101.2065267048956,1974.0600285983626
363.3136610350653,331.4183279822688,76.87409849024694,842.7794962457067,2978.0642779356003
954.1149152024747,268.49036355614464,1448.9102324393682,1461.9026807883047,1753.673493928471
720.0082201768946,1022.6818309530315,791.4558136751652,602.4139194451101,36.2931195732785
687.6565371587357,408.29024310415986,886.9165498800417,913.7562151229346,1642.392529727535
906.1328647658144,1248.2445209432117,1465.7903819173912,623.1135690987854,2478.2134959256973
1320.2164321562354,990.5451338696113,914.6645136350782,2185.789287016344,1571.1689866118775
1287.4720782973584,331.80876819809686,1388.901993447555,2437.7212327541965,4.6293868851437585
555.6173852474667,295.6999776838401,702.8876030899655,278.7449988351596,405.26063884871235
534.1152015777607,351.8208891135222,395.617458429276,2856.759462995733,59.720136694443546
159.64729739828798,906.3038592419749,3287.0557578514276,1339.258513725173,964.4479270292757
942.3016840364683,143.52830257188606,418.7777912839024,966.6180744517184,1787.6122984104688
352.0012589798861,1300.1192532853872,1124.3575115794727,2931.474998820207,1084.0846872268019
1267.692376065185,283.63243272333017,1378.6995038485352,1580.78981003717,1374.657375136857
353.56892708668835,337.6015898870032,1489.6652881594534,1820.0109417094968,3057.5624841132512
472.23388501620667,926.0147568865012,920.9811070354004,331.9735016282606,1279.4249337517679
700.874408908047,1071.9882623401218,1052.350579256765,1754.4964875818382,1017.915692919274
24.842937675505,764.9959072042715,280.9964921043772,30.522740106331806,586.9774006845373
1059.0828425478014,1792.7021853327253,629.9198869259731,1515.5988658766314,1471.3169072124629
231.61697077406367,319.43005185455183,3044.5802482054746,2140.119138052087,64.21204068773787
830.7542375611226,138.57160324039822,23.155582317864543,1187.2635603654205,195.0394847701932
688.0208129119594,278.38388180320476,284.86874361161307,1775.4802342304042,1414.2529249357394
266.04764911757593,202.39167300942836,1054.279611580319,2223.4716317981365,2270.839632605102
730.6968785928406,1202.416273114921,1461.1757753826573,2034.62315524523,2623.6447620816407
835.0585770221389,521.8618702852633,1426.6346200112769,298.8866539951791,246.7329611484069
145.61228739692046,18.525939864777232,1958.8803106377638,1210.3129875524448,4161.588109629072
309.3210148247357,477.24634160609116,211.75829211304816,2768.3912676551226,1662.0553912808552
334.9649065902388,1984.455253807333,534.0653538494191,20.036512606950534,2204.6630724733927
568.1900005582194,1058.5051005243945,2037.3055826466555,2772.8234553665993,443.70775810262626
552.2918431268121,31.98190618207647,6.06987455159156,287.58382686367474,1172.011773085692
730.0110833401673,1976.046192937932,2770.276441123598,1803.869832180773,1971.4588091272885
5.632837396662212,473.2316667655316,258.1516228948964,1011.9150275698106,1583.541775862009
259.7892350194657,238.2348474705506,2081.6598857103018,149.8281445562699,1613.4278811583538
204.0487831564494,512.4169516481003,615.8309557507331,82.31342082268523,188.77795455573883
803.7913864089064,1249.5601966396537,1696.7932551541971,1221.3274762327435,1087.4292411195574
576.1234953093197,643.1195818060587,1549.4735286876803,812.9571508778023,852.0161096583037
55.05867530723514,577.8737574963134,520.9608040873077,1435.4749812819707,1233.9049144397761
959.1263957558439,507.4654858427932,1220.625605113292,401.7991934013855,1412.7387013882437
1052.5523578577252,923.5236062764291,2460.583752111024,2636.552771421987,176.69358938025746
218.70778116430608,90.65271864622733,3152.522280021195,738.482627283987,3579.976742755749
615.8863374586165,756.8673472475584,730.7011594205647,544.0848927644662,2435.8607357287688
375.2424702377005,1612.036272456481,213.44310795968974,1720.1092398472415,423.7036143250633
1466.5324032472859,1.7626384875190784,192.3884702420171,735.1082835383843,331.6084445857156
416.3731716568663,509.34706193456935,1639.8297774780292,584.6179964941578,348.5544964384354
1097.7193140290099,1038.313253377638,1819.4746888555746,777.4879775933869,2127.3493190495756
144.7262113283387,1793.01913881883,416.8174578928812,1808.0706199183805,2314.1495290698126
556.8120430200112,608.6895215519938,467.46784695559387,1820.4069432994452,136.03730080173503
1283.5138654360399,211.03338653641254,1188.085672012553,2136.3008655515596,238.16348778651562
530.7876791439323,286.53456112610274,2060.4620691444943,906.1341494825639,768.8109729034007
376.5406751473228,528.1949530736788,143.49419310814787,193.2586572811204,2360.3492361659905
315.60102703056015,489.9527807364324,434.0690195148465,1167.3202063284623,3221.8380990518526
1175.0500517348582,39.94006722055473,1598.6332362463584,2244.5115853574434,953.9602985171294
670.6170414489153,619.4122166801417,2850.6251225893398,2931.2032071693734,3548.2689294108695
642.490375838665,361.3367376452019,589.3561502380372,661.4931078193227,709.1592168098571
878.0368288687946,1483.124810727097,80.75931219084512,3162.8718653493756,404.9498789479894
490.64878987381053,203.06454927898073,3005.367370635445,772.0641231332091,2920.263670140048
279.70713945133775,720.0864553515631,590.6029421570813,2187.589518517956,1913.534751719515
188.5250456233055,142.1797829892573,1093.8521946555898,1227.6759826471146,1411.3092114261929
0.9634498296061265,1458.495102548025,1086.770369773102,1041.922998620456,1752.3259363019886
1177.536999446471,1026.407976650079,568.3688318753905,3734.100783269009,1194.6490469175587
926.6133250204833,2285.114394828187,1570.935577254838,4618.21192254701,216.75974823581328
64.48761915004854,835.5758961805567,418.28660365925,1563.5050453954107,1643.0638731528777
196.65114314152484,766.3756992495835,1053.2962000816055,790.6622029412844,3017.015977804556
221.49647109415142,835.423042265076,1770.5763060426714,1769.3713133789606,1123.2811933512703
8.108066949201165,1233.7876805610795,1649.7194116453622,405.26102275985147,3741.2575526572805
527.4831028951205,912.5295663156843,623.4253732784954,2249.439093644114,3376.1350433334997
608.8019183981603,841.3066643138993,318.0145823336367,662.5347728750711,814.0183312778954
587.6052838974227,1861.5881916435007,840.8395366292782,3077.6418742385845,2455.8034376731953
431.3464494157139,773.0204557815397,439.4754293604548,880.5342975464753,1050.7939597115596
279.3868169824801,1348.08313839021,2637.531215297147,2452.8033364264584,1479.2020309924794
815.3969463321287,717.9638950285079,80.35038654412217,55.77429844566847,2583.7048012898827
754.4542197879321,1015.6975177943954,325.6715766400714,2504.593230660978,3730.7221741365934
250.1094191071615,2079.5561951973077,1573.4591472277052,2494.59699934553,3765.5103255732324
412.84097580734084,90.16354888015806,622.3162710905494,1934.5611333262639,1349.4775849040975
692.9042118019378,824.3536980750317,948.4911734246191,2372.2497933301015,3621.4609912605747
588.171635455249,1447.5187011937319,634.0729334563175,269.56765311378814,2265.6051671444
1178.9285805908926,1384.913573773738,1262.9195914976667,759.0894360306063,3196.198587547404
511.30724770282126,119.2837070761011,679.0645338652812,1651.4958013386886,191.34733150048464
90.03578767416596,393.2960145173605,145.18107858526244,840.1892378448335,665.4428170709577
405.0039084322786,627.1160108651452,1039.9914797250674,1050.9623940074143,687.2908115221052
126.4056471955038,1527.9788822642934,2190.2763300875613,1057.7309675239392,1668.1478013414353
947.8781760188799,1767.3239130767404,2054.4828959904635,1096.7224077014505,1944.5967194954333
74.28653804717904,62.27864529003641,538.8007354608154,1183.8201984233426,1967.4029988470697
1819.320633950074,421.5645880727148,1103.5042199773525,1106.141538133037,2337.9030802480256
1596.9290072748552,805.341521508457,1361.187238192033,2429.1418297587657,1896.9328854376827
406.1008640069743,512.2720376174393,480.6586976539031,1929.2797892917245,37.196097002529285
1105.0513646308627,757.6887611650895,840.4219972070982,2224.4052762285455,1794.8564489660364
650.3759517233214,544.7612908971356,139.45110576335475,1034.976423817647,2452.037055283042
867.2731601060874,1347.7986471174527,1498.4567243540944,1210.1866412736786,2393.98721211757
5.200513863186647,952.3864997052311,1718.2417470388277,176.83200709406972,2637.5677539203934
293.3823910254993,607.5667770123263,431.42103153019076,1409.4505386935496,882.5949398439375
603.6630414085265,1209.106571812293,36.68209945854151,2202.1380235002616,2129.4104827925617
1053.4297146229871,763.0033251141812,2549.0708813504143,2206.7980106671666,1277.727689013732
470.38830053818765,763.2560171063327,1742.555242015039,1814.062408345282,3125.418602198027
643.7401180369762,1030.9529341604255,1211.8277200977204,1846.5760524418508,1527.3863298109238
468.2073844087527,319.74727355447624,1736.07891238562,1163.7989732326891,1912.7106544538592
334.4219589519602,403.7862640928963,976.9525137351688,2108.144962184805,1226.0260987702866
291.62035821892226,1352.3270396585287,128.92288180148586,643.4810954423303,1311.9171825625888
447.7394462673296,1129.1289180579358,678.9436973830218,181.35350732875952,1536.9820753371557
85.25789549286634,600.8316066122754,312.4785920042519,153.63095900477745,693.2057430068081
357.46927862220485,379.456035686258,325.494152618886,465.03332145063536,4760.564350181394
876.2176272570225,27.21787066054664,894.6030913965361,3184.362851716842,4626.66345081338
538.1643752230501,1706.233943437319,1419.9625851444828,1933.2977850521181,2071.407339239872
704.2344590841897,123.61799565473122,1871.584879775284,1721.4385525239318,1617.3176893858567
136.73012107815617,185.6028357821364,1609.2157425810954,304.71972729631574,2327.3339419638064
1031.3790656652923,1761.7330582362813,911.6337300892454,1650.1414643115272,2603.7454084320216
59.238051233435186,1114.1042337835393,1138.0178146389756,3678.0582894712234,1422.3233695363156
46.71454630275343,1999.7301338375837,1477.4170072271875,247.19773508648515,862.8983632108858
159.87273124995247,987.7286196040528,1288.4877928080323,2786.698645453609,1540.8028958124753
308.77879369530217,307.6177978733313,1019.9167194892248,1164.9123422493865,537.9287273614633
1101.7294986874997,317.17549772295945,2653.9129712161853,668.310148345665,517.6379657144033
12.29606219552764,589.1094770793104,351.16587906388787,2521.3156742460496,952.5876160684182
479.2216398734053,428.2797694429002,1603.7771649865297,561.7495163120509,1227.127650879393
509.275354757274,998.3395987873286,853.238124874858,2817.6243132426184,388.29052280749767
338.04798380337655,1111.04803248539,1264.0894793611888,1370.5507684990926,1659.848469926032
512.6852950457807,1804.5373463884162,223.93190580702947,1791.4775518079575,2537.2274725799243
341.2694441776649,547.8730191418459,2174.957121880626,1070.0542551181302,2339.188411642573
385.09922445540775,221.42962903765064,1345.9658457323385,2012.1028986972854,266.3824838691503
1169.6864234649724,585.0872587445122,1464.487134587604,105.50130235494562,60.440908116646895
1460.8006917565635,366.18980695430844,514.2560909769672,1087.750893619729,55.96434530917525
